metric,baseline_value,generated_value,delta
objective_value,-0.45572610774849376,-0.45572610774849376,0.0
worst_violation,1.9361708505361e-06,1.9361708505361e-06,0.0
total_deterministic_deltav,0.5737412498261419,0.5737412499415665,1.1542455879975932e-10
total_flight_time_years,1.368925393566051,1.368925393566051,0.0
final_mass_including_propellant_margin,2278.6305387424686,2278.6305387424686,0.0
