metric,baseline_value,generated_value,delta
objective_value,-0.8677232436847934,-0.8677232436847934,0.0
worst_violation,7.94539204476674e-06,7.94553628705937e-06,1.4424229262996035e-10
total_deterministic_deltav,1.82870151474e-09,1.82870151474e-09,0.0
total_flight_time_years,0.5183693598764063,0.5183693598764063,0.0
final_mass_including_propellant_margin,4338.6162184239665,4338.6162184239665,0.0
