metric,baseline_value,generated_value,delta
objective_value,-0.8647606327266392,-0.8647606327266392,0.0
worst_violation,1.7919e-13,-6.3373549096e-10,-6.3391468096e-10
total_deterministic_deltav,4.339152344468978,4.339152344158085,-3.1089353313973334e-10
total_flight_time_years,0.8268309377138946,0.8268309377138946,0.0
final_mass_including_propellant_margin,454.17228430803095,454.17228430803095,0.0
