metric,baseline_value,generated_value,delta
objective_value,0.8122331101754015,0.8122331101754015,0.0
worst_violation,-2.06584560402301e-06,-2.06584560402301e-06,0.0
total_deterministic_deltav,4.199370228751035,4.199370228222717,-5.283178339254846e-10
total_flight_time_years,3.2854209445585214,3.2854209445585214,0.0
final_mass_including_propellant_margin,98.61517053566935,98.61517053566935,0.0
