metric,baseline_value,generated_value,delta
objective_value,-0.38436607646610277,-0.342078202697506,0.04228787376859677
worst_violation,8.19071525851016e-06,9.61747054971723e-06,1.426755291207071e-06
total_deterministic_deltav,2.9464015008975837,3.333140576751372,0.3867390758537885
total_flight_time_years,0.8213552361396302,0.8213552345202958,-1.6193344443138358e-09
final_mass_including_propellant_margin,1921.8303823305139,1710.3910134875298,-211.4393688429841
