metric,baseline_value,generated_value,delta
objective_value,-0.38436627921522903,-0.38436627921522903,0.0
worst_violation,9.29909494245542e-06,9.29838814061815e-06,-7.068018372694636e-10
total_deterministic_deltav,2.9463999879716725,2.9463999879716725,0.0
total_flight_time_years,0.8213552361396302,0.8213552361396302,0.0
final_mass_including_propellant_margin,1921.8313960761452,1921.8313960761452,0.0
