Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
53,j0p0MGALT: step 14 u_z,-1,1,1,0.08884077302988
54,j0p0MGALT: step 15 u_x,-1,1,1,-0.234133324252
55,j0p0MGALT: step 15 u_y,-1,1,1,0.7235315293306
56,j0p0MGALT: step 15 u_z,-1,1,1,-0.1231478088768
57,j0p0MGALT: step 16 u_x,-1,1,1,0.3182615243776
58,j0p0MGALT: step 16 u_y,-1,1,1,-0.7139252052995
59,j0p0MGALT: step 16 u_z,-1,1,1,-0.3829130981631
60,j0p0MGALT: step 17 u_x,-1,1,1,-0.4423381190213
61,j0p0MGALT: step 17 u_y,-1,1,1,-0.9829892693542
62,j0p0MGALT: step 17 u_z,-1,1,1,0.8789587853267
63,j0p0MGALT: step 18 u_x,-1,1,1,0.3280035623406
64,j0p0MGALT: step 18 u_y,-1,1,1,-0.3808281592505
65,j0p0MGALT: step 18 u_z,-1,1,1,0.07334236012169
66,j0p0MGALT: step 19 u_x,-1,1,1,-0.5303827721966
67,j0p0MGALT: step 19 u_y,-1,1,1,0.5202224036699
68,j0p0MGALT: step 19 u_z,-1,1,1,-0.165526763712
69,j1p0MGALTEphemerisPeggedFreeDirectDeparture: wait time,63115200,126230400,5022642.890479,89807658.64456
70,j1p0MGALTEphemerisPeggedFreeDirectDeparture: event left state mass,1e-13,10000,10000,8952.136170127
71,j1p0MGALT: phase flight time,7776001,194983200,5022642.890479,101617933.8259
72,j1p0MGALTEphemerisPeggedIntercept: event left state mass,1e-13,10000,10000,8151.335879917
73,j1p0MGALTEphemerisPeggedIntercept: V_infinity_x,-6,6,29.78469183517,-4.959478832625
74,j1p0MGALTEphemerisPeggedIntercept: V_infinity_y,-6,6,29.78469183517,-3.120107332539
75,j1p0MGALTEphemerisPeggedIntercept: V_infinity_z,-6,6,29.78469183517,4.48407760466
76,j1p0MGALT: virtual chemical fuel,0,10000,10000,4698.578983758
77,j1p0MGALT: virtual electric propellant,0,10000,10000,5813.785622429
78,j1p0MGALT: step 0 u_x,-1,1,1,0.6808955359134
79,j1p0MGALT: step 0 u_y,-1,1,1,-0.4038391938515
80,j1p0MGALT: step 0 u_z,-1,1,1,-0.1707795252872
81,j1p0MGALT: step 1 u_x,-1,1,1,-0.1034402844217
82,j1p0MGALT: step 1 u_y,-1,1,1,0.6367193595064
83,j1p0MGALT: step 1 u_z,-1,1,1,0.6277329150681
84,j1p0MGALT: step 2 u_x,-1,1,1,-0.9907345734442
85,j1p0MGALT: step 2 u_y,-1,1,1,-0.31719857219
86,j1p0MGALT: step 2 u_z,-1,1,1,-0.889052834398
87,j1p0MGALT: step 3 u_x,-1,1,1,-0.1302732826914
88,j1p0MGALT: step 3 u_y,-1,1,1,0.6524413936202
89,j1p0MGALT: step 3 u_z,-1,1,1,0.01303691480764
90,j1p0MGALT: step 4 u_x,-1,1,1,-0.1029274853917
91,j1p0MGALT: step 4 u_y,-1,1,1,-0.2240866699842
92,j1p0MGALT: step 4 u_z,-1,1,1,0.3107666882181
93,j1p0MGALT: step 5 u_x,-1,1,1,0.714724211785
94,j1p0MGALT: step 5 u_y,-1,1,1,-0.992532266739
95,j1p0MGALT: step 5 u_z,-1,1,1,0.5643990465025
96,j1p0MGALT: step 6 u_x,-1,1,1,0.2871979305487
97,j1p0MGALT: step 6 u_y,-1,1,1,-0.9156422499391
98,j1p0MGALT: step 6 u_z,-1,1,1,0.4285208126391
99,j1p0MGALT: step 7 u_x,-1,1,1,0.9760641527134
100,j1p0MGALT: step 7 u_y,-1,1,1,-0.198920466365
101,j1p0MGALT: step 7 u_z,-1,1,1,0.5505593871655
102,j1p0MGALT: step 8 u_x,-1,1,1,0.6364275269538
103,j1p0MGALT: step 8 u_y,-1,1,1,0.9490616808891
104,j1p0MGALT: step 8 u_z,-1,1,1,-0.8539053028212
105,j1p0MGALT: step 9 u_x,-1,1,1,-0.05425928761581
106,j1p0MGALT: step 9 u_y,-1,1,1,0.06475701815885
107,j1p0MGALT: step 9 u_z,-1,1,1,0.1387122285878
108,j1p0MGALT: step 10 u_x,-1,1,1,-0.5947949658585
109,j1p0MGALT: step 10 u_y,-1,1,1,0.1068077220417
110,j1p0MGALT: step 10 u_z,-1,1,1,0.9849616619677
111,j1p0MGALT: step 11 u_x,-1,1,1,-0.9717293362582
112,j1p0MGALT: step 11 u_y,-1,1,1,-0.238042465895
113,j1p0MGALT: step 11 u_z,-1,1,1,0.06663374937939
114,j1p0MGALT: step 12 u_x,-1,1,1,0.639366756352
115,j1p0MGALT: step 12 u_y,-1,1,1,0.6731433926376
116,j1p0MGALT: step 12 u_z,-1,1,1,-0.9531619740668
117,j1p0MGALT: step 13 u_x,-1,1,1,-0.4527754092366
118,j1p0MGALT: step 13 u_y,-1,1,1,-0.1157068975609
119,j1p0MGALT: step 13 u_z,-1,1,1,0.8693888255205
120,j1p0MGALT: step 14 u_x,-1,1,1,0.7157340049133
121,j1p0MGALT: step 14 u_y,-1,1,1,0.3406908646708
122,j1p0MGALT: step 14 u_z,-1,1,1,0.9410734553102
123,j1p0MGALT: step 15 u_x,-1,1,1,-0.3665196967706
124,j1p0MGALT: step 15 u_y,-1,1,1,0.4164036058792
125,j1p0MGALT: step 15 u_z,-1,1,1,-0.6435663696473
126,j1p0MGALT: step 16 u_x,-1,1,1,-0.2048344868668
127,j1p0MGALT: step 16 u_y,-1,1,1,-0.0153728794612
