metric,baseline_value,generated_value,delta
objective_value,-0.6300729298926792,-0.6300700807447777,2.8491479014958188e-06
worst_violation,6.60424037077978e-06,8.8944977669133e-06,2.2902573961335194e-06
total_deterministic_deltav,0.607050480344734,0.6130600509059568,0.006009570561222866
total_flight_time_years,1.0093859364419018,1.0081545870758064,-0.001231349366095369
final_mass_including_propellant_margin,3150.364649463396,3150.350403723888,-0.014245739507714461
