Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
14,j0p0MGALT: step 12 control magnitude,0,1,0.9997248577454
15,j0p0MGALT: step 13 control magnitude,0,1,0.3801436170532
16,j0p0MGALT: step 14 control magnitude,0,1,0.003079090330224
17,j0p0MGALT: step 15 control magnitude,0,1,0.02209608721354
18,j0p0MGALT: step 16 control magnitude,0,1,0.0006875567493255
19,j0p0MGALT: step 17 control magnitude,0,1,0.001026708294281
20,j0p0MGALT: step 18 control magnitude,0,1,0.003515018731991
21,j0p0MGALT: step 19 control magnitude,0,1,0.002703928614705
22,j0p0MGALT: match point x,-1e-13,1e-13,-5.580378450196e-06
23,j0p0MGALT: match point y,-1e-13,1e-13,2.27880366314e-06
24,j0p0MGALT: match point z,-1e-13,1e-13,1.132784057085e-06
25,j0p0MGALT: match point xdot,-1e-13,1e-13,2.601184749558e-06
26,j0p0MGALT: match point ydot,-1e-13,1e-13,-6.787713477729e-07
27,j0p0MGALT: match point zdot,-1e-13,1e-13,-1.051691671385e-07
28,j0p0MGALT: match point mass,-1e-13,1e-13,8.894497866913e-06
29,j0p0MGALT: match point virtual chemical fuel,-1e-13,1e-13,3.333383303766e-09
30,j0p0MGALT: match point virtual electric propellant,-1e-13,1e-13,-8.892507380412e-06
31,Mission flight time bounds,0,1,0.7364569258589
