Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
0,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: event left state epoch,4674326400,4792348800,5022642.890913,4706231861.16
1,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: magnitude of outgoing velocity asymptote,0,3.162277660168,29.78469183259,3.616620456838
2,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: RA of departure asymptote,-50.26548245744,50.26548245744,6.28318530718,-10.94365631478
3,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: DEC of departure asymptote,-1.570796326795,1.570796326795,6.28318530718,-0.6959543540319
4,j0p0MGALT: phase flight time,15781093.00062,103680000,5022642.890913,31339426.27388
5,j0p0MGALTEphemerisPeggedFlybyIn: event left state mass,1e-13,525.2,525.2,515.020213991
6,j0p0MGALTEphemerisPeggedFlybyIn: V_infinity_x,-29.78469183259,29.78469183259,29.78469183259,-0.0968296227582
7,j0p0MGALTEphemerisPeggedFlybyIn: V_infinity_y,-29.78469183259,29.78469183259,29.78469183259,2.731855640616
8,j0p0MGALTEphemerisPeggedFlybyIn: V_infinity_z,-29.78469183259,29.78469183259,29.78469183259,-2.361447611219
9,j0p0MGALTEphemerisPeggedFlybyIn: virtual chemical fuel,0,525.2,525.2,205.7089663452
10,j0p0MGALT: virtual chemical fuel,0,525.2,525.2,0
11,j0p0MGALT: virtual electric propellant,0,525.2,525.2,10.17978600901
12,j0p0MGALT: step 0 u_x,-1,1,1,-0.007823496421758
13,j0p0MGALT: step 0 u_y,-1,1,1,0.03939131943232
14,j0p0MGALT: step 0 u_z,-1,1,1,0.02237745563124
15,j0p0MGALT: step 1 u_x,-1,1,1,-0.01424204042138
16,j0p0MGALT: step 1 u_y,-1,1,1,0.0536378792142
17,j0p0MGALT: step 1 u_z,-1,1,1,0.01281778455985
18,j0p0MGALT: step 2 u_x,-1,1,1,-0.02939764459369
19,j0p0MGALT: step 2 u_y,-1,1,1,-0.09148515991472
20,j0p0MGALT: step 2 u_z,-1,1,1,0.03251405144254
21,j0p0MGALT: step 3 u_x,-1,1,1,-0.03248141244115
22,j0p0MGALT: step 3 u_y,-1,1,1,-0.02560330673912
23,j0p0MGALT: step 3 u_z,-1,1,1,0.07804720403593
24,j0p0MGALT: step 4 u_x,-1,1,1,-0.03700583342024
25,j0p0MGALT: step 4 u_y,-1,1,1,-0.04583918145745
26,j0p0MGALT: step 4 u_z,-1,1,1,0.09421724934203
