metric,baseline_value,generated_value,delta
objective_value,-0.4777634044411465,-0.2250949067804662,0.25266849766068034
worst_violation,9.48617424611169e-06,7.9701783260085e-06,-1.5159959201031898e-06
total_deterministic_deltav,0.0,0.0,0.0
total_flight_time_years,1.0043018025434691,1.0900812330196836,0.0857794304762145
final_mass_including_propellant_margin,2388.8170222057324,1125.474533902331,-1263.3424883034015
