metric,baseline_value,generated_value,delta
objective_value,-0.41531344178137536,-0.4188667065742082,-0.0035532647928328553
worst_violation,-3.366990974567e-08,-9.70840742990539e-06,-9.67473752015972e-06
total_deterministic_deltav,0.02086438853607203,8.944257986241002e-05,-0.02077494595620962
total_flight_time_years,1.368925393566051,1.3689249472119152,-4.463541358745715e-07
final_mass_including_propellant_margin,2076.5672089068767,2094.333532871041,17.766323964164258
