Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
19,j0p0MGALT: step 18 control magnitude,0,1,1.00000000299
20,j0p0MGALT: step 19 control magnitude,0,1,1.00000000887
21,j0p0MGALT: match point x,-1e-13,1e-13,3.930308923154e-10
22,j0p0MGALT: match point y,-1e-13,1e-13,-5.145332636055e-10
23,j0p0MGALT: match point z,-1e-13,1e-13,-2.731921756824e-11
24,j0p0MGALT: match point xdot,-1e-13,1e-13,1.113055181887e-10
25,j0p0MGALT: match point ydot,-1e-13,1e-13,-3.523573391995e-10
26,j0p0MGALT: match point zdot,-1e-13,1e-13,-2.586907766489e-10
27,j0p0MGALT: match point mass,-1e-13,1e-13,1.525397907335e-09
28,j0p0MGALT: match point virtual chemical fuel,-1e-13,1e-13,0
29,j0p0MGALT: match point virtual electric propellant,-1e-13,1e-13,-1.525398610843e-09
30,Mission flight time bounds,0,1,1
