Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
14,j0p0MGALT: step 12 control magnitude,0,1,1.000000178947
15,j0p0MGALT: step 13 control magnitude,0,1,0.3682383747684
16,j0p0MGALT: step 14 control magnitude,0,1,0.01787314864444
17,j0p0MGALT: step 15 control magnitude,0,1,0.006552259759209
18,j0p0MGALT: step 16 control magnitude,0,1,0.006294519641896
19,j0p0MGALT: step 17 control magnitude,0,1,0.002359263149487
20,j0p0MGALT: step 18 control magnitude,0,1,0.004025506559468
21,j0p0MGALT: step 19 control magnitude,0,1,0.003484564782463
22,j0p0MGALT: match point x,-1e-13,1e-13,-7.509680071173e-06
23,j0p0MGALT: match point y,-1e-13,1e-13,7.532381187411e-06
24,j0p0MGALT: match point z,-1e-13,1e-13,3.105505208016e-06
25,j0p0MGALT: match point xdot,-1e-13,1e-13,3.116879932875e-06
26,j0p0MGALT: match point ydot,-1e-13,1e-13,1.408945119239e-06
27,j0p0MGALT: match point zdot,-1e-13,1e-13,6.427693610878e-07
28,j0p0MGALT: match point mass,-1e-13,1e-13,7.46177108449e-06
29,j0p0MGALT: match point virtual chemical fuel,-1e-13,1e-13,3.333383303766e-09
30,j0p0MGALT: match point virtual electric propellant,-1e-13,1e-13,-7.461001926275e-06
31,Mission flight time bounds,0,1,0.736457940349
