metric,baseline_value,generated_value,delta
objective_value,-0.6300700475117356,-0.6300692523855058,7.951262297467565e-07
worst_violation,-3.40249290072439e-06,7.53238108741093e-06,1.093487398813532e-05
total_deterministic_deltav,0.6071185675185984,0.6128184947952724,0.0056999272766740106
total_flight_time_years,1.0094073071033944,1.0081559758370895,-0.0012513312663049447
final_mass_including_propellant_margin,3150.3502375586777,3150.3462619275288,-0.0039756311489327345
