metric,baseline_value,generated_value,delta
objective_value,-0.8666082570216379,-0.8666082570216379,0.0
worst_violation,4.82662052525562e-06,4.82662052525562e-06,0.0
total_deterministic_deltav,4.284149223711295,4.284149223337396,-3.738991338764208e-10
total_flight_time_years,0.8268309377138946,0.8268309377138946,0.0
final_mass_including_propellant_margin,455.1426565877643,455.1426565877643,0.0
