Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
12,j0p0MGALT: step 10 control magnitude,0,1,0.0003251673846426
13,j0p0MGALT: step 11 control magnitude,0,1,0.0003120506941219
14,j0p0MGALT: step 12 control magnitude,0,1,0.0002256360940427
15,j0p0MGALT: step 13 control magnitude,0,1,0.0001523447893294
16,j0p0MGALT: step 14 control magnitude,0,1,0.0001917448717568
17,j0p0MGALT: step 15 control magnitude,0,1,0.0003533812577448
18,j0p0MGALT: step 16 control magnitude,0,1,0.0001850431195967
19,j0p0MGALT: step 17 control magnitude,0,1,0.0007741671758768
20,j0p0MGALT: step 18 control magnitude,0,1,0.0003032479897458
21,j0p0MGALT: step 19 control magnitude,0,1,0.0006997294306203
22,j0p0MGALT: match point x,-1e-13,1e-13,2.493954196378e-09
23,j0p0MGALT: match point y,-1e-13,1e-13,3.711925014436e-09
24,j0p0MGALT: match point z,-1e-13,1e-13,2.264212721912e-09
25,j0p0MGALT: match point xdot,-1e-13,1e-13,-7.251283458456e-09
26,j0p0MGALT: match point ydot,-1e-13,1e-13,8.548863858053e-09
27,j0p0MGALT: match point zdot,-1e-13,1e-13,-1.437478968591e-09
28,j0p0MGALT: match point mass,-1e-13,1e-13,6.425369032786e-06
29,j0p0MGALT: match point virtual chemical fuel,-1e-13,1e-13,3.333388553931e-09
30,j0p0MGALT: match point virtual electric propellant,-1e-13,1e-13,-6.419481573035e-06
31,Mission flight time bounds,0,1,1.000000002621
