Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
0,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: event left state epoch,4674326400,4760726400,5022642.890913,4709845141.513
1,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: magnitude of outgoing velocity asymptote,0,3.162277660168,29.78469183259,2.727343863992
2,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: RA of departure asymptote,-50.26548245744,50.26548245744,6.28318530718,-10.33426916767
3,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: DEC of departure asymptote,-1.570796326795,1.570796326795,6.28318530718,-0.5596298493773
4,j0p0MGALT: phase flight time,15781093.00062,103680000,5022642.890913,31558341.02063
5,j0p0MGALTEphemerisPeggedFlybyIn: event left state mass,1e-13,525.2,525.2,525.1992065182
6,j0p0MGALTEphemerisPeggedFlybyIn: V_infinity_x,-29.78469183259,29.78469183259,29.78469183259,-1.401158946793
7,j0p0MGALTEphemerisPeggedFlybyIn: V_infinity_y,-29.78469183259,29.78469183259,29.78469183259,1.814478376841
8,j0p0MGALTEphemerisPeggedFlybyIn: V_infinity_z,-29.78469183259,29.78469183259,29.78469183259,-1.451579189354
9,j0p0MGALTEphemerisPeggedFlybyIn: virtual chemical fuel,0,525.2,525.2,209.774651486
10,j0p0MGALT: virtual chemical fuel,0,525.2,525.2,0
11,j0p0MGALT: virtual electric propellant,0,525.2,525.2,0.0007934819121652
12,j0p0MGALT: step 0 u_x,-1,1,1,4.638737394647e-06
13,j0p0MGALT: step 0 u_y,-1,1,1,4.099870506646e-06
14,j0p0MGALT: step 0 u_z,-1,1,1,2.407820099748e-06
15,j0p0MGALT: step 1 u_x,-1,1,1,-4.382681868897e-05
16,j0p0MGALT: step 1 u_y,-1,1,1,-3.077766617665e-05
17,j0p0MGALT: step 1 u_z,-1,1,1,-3.061373628888e-05
18,j0p0MGALT: step 2 u_x,-1,1,1,-5.07985705045e-06
19,j0p0MGALT: step 2 u_y,-1,1,1,-1.071994088631e-05
20,j0p0MGALT: step 2 u_z,-1,1,1,-3.063621109023e-06
21,j0p0MGALT: step 3 u_x,-1,1,1,1.776479084947e-06
22,j0p0MGALT: step 3 u_y,-1,1,1,5.56711800126e-06
23,j0p0MGALT: step 3 u_z,-1,1,1,1.509419660595e-05
24,j0p0MGALT: step 4 u_x,-1,1,1,3.397077483314e-06
25,j0p0MGALT: step 4 u_y,-1,1,1,-1.181087067992e-05
26,j0p0MGALT: step 4 u_z,-1,1,1,-1.797547447357e-05
27,j0p0MGALT: step 5 u_x,-1,1,1,-9.172996311535e-06
28,j0p0MGALT: step 5 u_y,-1,1,1,-1.63536586183e-05
29,j0p0MGALT: step 5 u_z,-1,1,1,1.858188385473e-05
30,j0p0MGALT: step 6 u_x,-1,1,1,1.539023579067e-05
31,j0p0MGALT: step 6 u_y,-1,1,1,8.974307152076e-06
32,j0p0MGALT: step 6 u_z,-1,1,1,-2.295775310168e-05
33,j0p0MGALT: step 7 u_x,-1,1,1,7.245645466725e-05
34,j0p0MGALT: step 7 u_y,-1,1,1,8.722043552289e-06
35,j0p0MGALT: step 7 u_z,-1,1,1,-2.442447541207e-05
36,j0p0MGALT: step 8 u_x,-1,1,1,7.818593898334e-05
37,j0p0MGALT: step 8 u_y,-1,1,1,2.050065848302e-05
38,j0p0MGALT: step 8 u_z,-1,1,1,5.163946632081e-06
39,j0p0MGALT: step 9 u_x,-1,1,1,9.394658453843e-06
40,j0p0MGALT: step 9 u_y,-1,1,1,-9.340634246513e-06
41,j0p0MGALT: step 9 u_z,-1,1,1,2.071107412727e-05
42,j0p0MGALT: step 10 u_x,-1,1,1,-1.748414553471e-06
43,j0p0MGALT: step 10 u_y,-1,1,1,2.592100758636e-05
44,j0p0MGALT: step 10 u_z,-1,1,1,-6.28218040899e-06
45,j0p0MGALT: step 11 u_x,-1,1,1,5.001142547068e-05
46,j0p0MGALT: step 11 u_y,-1,1,1,1.65800289742e-05
47,j0p0MGALT: step 11 u_z,-1,1,1,3.210596431913e-05
48,j0p0MGALT: step 12 u_x,-1,1,1,1.443299202641e-05
49,j0p0MGALT: step 12 u_y,-1,1,1,-2.155699665696e-05
50,j0p0MGALT: step 12 u_z,-1,1,1,6.096378334552e-05
51,j0p0MGALT: step 13 u_x,-1,1,1,1.456957167645e-05
52,j0p0MGALT: step 13 u_y,-1,1,1,1.165684393123e-05
53,j0p0MGALT: step 13 u_z,-1,1,1,-2.596173345948e-05
54,j0p0MGALT: step 14 u_x,-1,1,1,-5.251585427191e-06
55,j0p0MGALT: step 14 u_y,-1,1,1,1.336704999355e-05
56,j0p0MGALT: step 14 u_z,-1,1,1,-5.421033641828e-05
57,j0p0MGALT: step 15 u_x,-1,1,1,-2.830004905563e-05
58,j0p0MGALT: step 15 u_y,-1,1,1,-1.478272287647e-05
59,j0p0MGALT: step 15 u_z,-1,1,1,-1.263405211338e-06
60,j0p0MGALT: step 16 u_x,-1,1,1,-2.072061568437e-05
61,j0p0MGALT: step 16 u_y,-1,1,1,-5.841513373017e-06
62,j0p0MGALT: step 16 u_z,-1,1,1,-2.463013441423e-06
63,j0p0MGALT: step 17 u_x,-1,1,1,1.161970416552e-06
64,j0p0MGALT: step 17 u_y,-1,1,1,3.184114924393e-06
65,j0p0MGALT: step 17 u_z,-1,1,1,4.678113385781e-06
66,j0p0MGALT: step 18 u_x,-1,1,1,-1.483388147794e-05
67,j0p0MGALT: step 18 u_y,-1,1,1,1.840328536229e-07
68,j0p0MGALT: step 18 u_z,-1,1,1,1.3901486692e-05
69,j0p0MGALT: step 19 u_x,-1,1,1,-1.234599724487e-05
70,j0p0MGALT: step 19 u_y,-1,1,1,1.244784535137e-05
71,j0p0MGALT: step 19 u_z,-1,1,1,2.328889300673e-05
72,j0p1MGALTEphemerisPeggedUnpoweredFlyby: V_infinity_x,-29.78469183259,29.78469183259,29.78469183259,1.877800605491
73,j0p1MGALTEphemerisPeggedUnpoweredFlyby: V_infinity_y,-29.78469183259,29.78469183259,29.78469183259,-1.700214138456
74,j0p1MGALTEphemerisPeggedUnpoweredFlyby: V_infinity_z,-29.78469183259,29.78469183259,29.78469183259,-0.9725211562947
75,j0p1MGALT: phase flight time,15781093.00062,103680000,5022642.890913,20914975.04475
76,j0p1MGALTEphemerisPeggedFlybyIn: event left state mass,1e-13,525.2,525.2,294.5578938699
77,j0p1MGALTEphemerisPeggedFlybyIn: V_infinity_x,-29.78469183259,29.78469183259,29.78469183259,-2.485008365755
78,j0p1MGALTEphemerisPeggedFlybyIn: V_infinity_y,-29.78469183259,29.78469183259,29.78469183259,-2.418180058609
79,j0p1MGALTEphemerisPeggedFlybyIn: V_infinity_z,-29.78469183259,29.78469183259,29.78469183259,-0.8666860182593
80,j0p1MGALTEphemerisPeggedFlybyIn: virtual chemical fuel,0,525.2,525.2,117.6520808907
81,j0p1MGALT: virtual chemical fuel,0,525.2,525.2,5.253633084e-11
82,j0p1MGALT: virtual electric propellant,0,525.2,525.2,20.86666116238
83,j0p1MGALT: step 0 u_x,-1,1,1,5.574520602458e-06
84,j0p1MGALT: step 0 u_y,-1,1,1,3.79995960742e-06
85,j0p1MGALT: step 0 u_z,-1,1,1,-1.603200762035e-06
86,j0p1MGALT: step 1 u_x,-1,1,1,3.083032748474e-05
87,j0p1MGALT: step 1 u_y,-1,1,1,2.799832863598e-05
88,j0p1MGALT: step 1 u_z,-1,1,1,2.626590986843e-05
89,j0p1MGALT: step 2 u_x,-1,1,1,1.982147724844e-06
90,j0p1MGALT: step 2 u_y,-1,1,1,7.408711575119e-06
91,j0p1MGALT: step 2 u_z,-1,1,1,1.048118119717e-05
92,j0p1MGALT: step 3 u_x,-1,1,1,2.749287471682e-06
93,j0p1MGALT: step 3 u_y,-1,1,1,2.752614929102e-06
94,j0p1MGALT: step 3 u_z,-1,1,1,1.353238890123e-05
95,j0p1MGALT: step 4 u_x,-1,1,1,-1.195950069754e-05
96,j0p1MGALT: step 4 u_y,-1,1,1,-2.573693779873e-06
97,j0p1MGALT: step 4 u_z,-1,1,1,1.68581327924e-05
98,j0p1MGALT: step 5 u_x,-1,1,1,-7.974516443965e-06
99,j0p1MGALT: step 5 u_y,-1,1,1,-6.312316197077e-06
100,j0p1MGALT: step 5 u_z,-1,1,1,2.194640040587e-06
101,j0p1MGALT: step 6 u_x,-1,1,1,-1.132309834451e-06
102,j0p1MGALT: step 6 u_y,-1,1,1,1.643379003324e-06
103,j0p1MGALT: step 6 u_z,-1,1,1,1.79276804082e-05
104,j0p1MGALT: step 7 u_x,-1,1,1,-3.350818028935e-06
105,j0p1MGALT: step 7 u_y,-1,1,1,-2.088824333113e-05
106,j0p1MGALT: step 7 u_z,-1,1,1,-6.390580715943e-06
107,j0p1MGALT: step 8 u_x,-1,1,1,-0.8982037936658
108,j0p1MGALT: step 8 u_y,-1,1,1,0.1125766273107
109,j0p1MGALT: step 8 u_z,-1,1,1,-0.1592925033758
110,j0p1MGALT: step 9 u_x,-1,1,1,-0.9802537904611
111,j0p1MGALT: step 9 u_y,-1,1,1,-0.009070825254858
112,j0p1MGALT: step 9 u_z,-1,1,1,-0.1961866783142
113,j0p1MGALT: step 10 u_x,-1,1,1,-0.6196872869839
114,j0p1MGALT: step 10 u_y,-1,1,1,-0.08008620633318
115,j0p1MGALT: step 10 u_z,-1,1,1,-0.1305167701457
116,j0p1MGALT: step 11 u_x,-1,1,1,-0.8074272895141
117,j0p1MGALT: step 11 u_y,-1,1,1,-0.1858288176218
118,j0p1MGALT: step 11 u_z,-1,1,1,-0.1726497111379
119,j0p1MGALT: step 12 u_x,-1,1,1,-0.648625264206
120,j0p1MGALT: step 12 u_y,-1,1,1,-0.2490038303236
121,j0p1MGALT: step 12 u_z,-1,1,1,-0.1681306767994
122,j0p1MGALT: step 13 u_x,-1,1,1,-0.4469643139034
123,j0p1MGALT: step 13 u_y,-1,1,1,-0.2400630735239
124,j0p1MGALT: step 13 u_z,-1,1,1,-0.1310370947653
125,j0p1MGALT: step 14 u_x,-1,1,1,-0.7126498337779
126,j0p1MGALT: step 14 u_y,-1,1,1,-0.4823468276639
127,j0p1MGALT: step 14 u_z,-1,1,1,-0.2128981419088
