metric,baseline_value,generated_value,delta
objective_value,0.00381738934880116,0.00381738934880116,0.0
worst_violation,8.27674030612462e-06,8.27674030612462e-06,0.0
total_deterministic_deltav,3.768474847299017,3.7684748466333176,-6.656994955278606e-10
total_flight_time_years,3.2854209445585227,3.2854209445585227,0.0
final_mass_including_propellant_margin,100.13299899567356,100.13299899567356,0.0
