metric,baseline_value,generated_value,delta
objective_value,-0.6328236919312905,-0.6328236919312905,0.0
worst_violation,3.4738098570309e-07,3.4738032686513e-07,-6.588379600113901e-13
total_deterministic_deltav,1.071370779760751,1.071370779760751,0.0
total_flight_time_years,0.9353566173631864,0.9353566173631864,0.0
final_mass_including_propellant_margin,3164.1184596564526,3164.1184596564526,0.0
