metric,baseline_value,generated_value,delta
objective_value,4.98541215862264,4.985412156589522,-2.0331176742161006e-09
worst_violation,9.9069833455996e-06,9.9069833455996e-06,0.0
total_deterministic_deltav,4.98541215862264,4.985412156589522,-2.0331176742161006e-09
total_flight_time_years,3.2854209445585214,3.2854209445585214,0.0
final_mass_including_propellant_margin,96.28837639967637,96.28837639967637,0.0
