metric,baseline_value,generated_value,delta
objective_value,-0.513335042214078,-0.513335042214078,0.0
worst_violation,8.30890451793388e-06,8.30890542042547e-06,9.024915909131579e-13
total_deterministic_deltav,2.1571872604106215,2.1571872604166606,6.0391691647510015e-12
total_flight_time_years,1.368925393566051,1.368925393566051,0.0
final_mass_including_propellant_margin,2566.67521107039,2566.67521107039,0.0
