metric,baseline_value,generated_value,delta
objective_value,-0.4188756297240838,-0.4188756297240838,0.0
worst_violation,9.09462612148567e-06,9.09462688436982e-06,7.628841490952632e-13
total_deterministic_deltav,3.474614128277486e-05,3.474614128425535e-05,1.4804848427925343e-15
total_flight_time_years,1.368925393566051,1.368925393566051,0.0
final_mass_including_propellant_margin,2094.378148620419,2094.378148620419,0.0
