Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
13,j0p0MGALT: step 11 control magnitude,0,1,0.001154186070006
14,j0p0MGALT: step 12 control magnitude,0,1,0.001323694614277
15,j0p0MGALT: step 13 control magnitude,0,1,0.001027672277301
16,j0p0MGALT: step 14 control magnitude,0,1,0.001115194531697
17,j0p0MGALT: step 15 control magnitude,0,1,0.001301208200062
18,j0p0MGALT: step 16 control magnitude,0,1,0.001164515491071
19,j0p0MGALT: step 17 control magnitude,0,1,0.001792903570845
20,j0p0MGALT: step 18 control magnitude,0,1,0.003036537796084
21,j0p0MGALT: step 19 control magnitude,0,1,0.002269532155146
22,j0p0MGALT: match point x,-1e-13,1e-13,-3.624738194926e-08
23,j0p0MGALT: match point y,-1e-13,1e-13,1.254430743195e-08
24,j0p0MGALT: match point z,-1e-13,1e-13,7.089644000958e-09
25,j0p0MGALT: match point xdot,-1e-13,1e-13,-2.219838312985e-08
26,j0p0MGALT: match point ydot,-1e-13,1e-13,-1.340268213933e-09
27,j0p0MGALT: match point zdot,-1e-13,1e-13,-2.040943301173e-10
28,j0p0MGALT: match point mass,-1e-13,1e-13,9.09462698437e-06
29,j0p0MGALT: match point virtual chemical fuel,-1e-13,1e-13,9.9975583368e-14
30,j0p0MGALT: match point virtual electric propellant,-1e-13,1e-13,-9.094073421902e-06
31,Mission flight time bounds,0,1,1
