Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
14,j0p0MGALT: step 12 control magnitude,0,1,0.9988559699454
15,j0p0MGALT: step 13 control magnitude,0,1,0.01497647053684
16,j0p0MGALT: step 14 control magnitude,0,1,0.01110545201102
17,j0p0MGALT: step 15 control magnitude,0,1,0.002805826104885
18,j0p0MGALT: step 16 control magnitude,0,1,0.006947955036247
19,j0p0MGALT: step 17 control magnitude,0,1,0.003176664064506
20,j0p0MGALT: step 18 control magnitude,0,1,0.003206717012153
21,j0p0MGALT: step 19 control magnitude,0,1,0.001323745028511
22,j0p0MGALT: match point x,-1e-13,1e-13,-5.413196893451e-08
23,j0p0MGALT: match point y,-1e-13,1e-13,1.762388506894e-08
24,j0p0MGALT: match point z,-1e-13,1e-13,-2.736994299838e-10
25,j0p0MGALT: match point xdot,-1e-13,1e-13,1.064009512799e-08
26,j0p0MGALT: match point ydot,-1e-13,1e-13,-2.114170133629e-08
27,j0p0MGALT: match point zdot,-1e-13,1e-13,4.775762946675e-09
28,j0p0MGALT: match point mass,-1e-13,1e-13,7.776949392792e-06
29,j0p0MGALT: match point virtual chemical fuel,-1e-13,1e-13,4.981016125916e-09
30,j0p0MGALT: match point virtual electric propellant,-1e-13,1e-13,-7.77609167593e-06
31,Mission flight time bounds,0,1,0.7369408163677
