Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
99,j1p0MGALT: step 7 u_x,-1,1,1,0.3261184649662
100,j1p0MGALT: step 7 u_y,-1,1,1,0.7187229723998
101,j1p0MGALT: step 7 u_z,-1,1,1,0.6384375009162
102,j1p0MGALT: step 8 u_x,-1,1,1,0.9813245119274
103,j1p0MGALT: step 8 u_y,-1,1,1,-0.7586305759923
104,j1p0MGALT: step 8 u_z,-1,1,1,-0.1675484158204
105,j1p0MGALT: step 9 u_x,-1,1,1,-0.7545619287466
106,j1p0MGALT: step 9 u_y,-1,1,1,-0.2074806507582
107,j1p0MGALT: step 9 u_z,-1,1,1,-0.2543471104075
108,j1p0MGALT: step 10 u_x,-1,1,1,0.5339650762008
109,j1p0MGALT: step 10 u_y,-1,1,1,0.5363685010134
110,j1p0MGALT: step 10 u_z,-1,1,1,-0.1557284778697
111,j1p0MGALT: step 11 u_x,-1,1,1,0.0487392873801
112,j1p0MGALT: step 11 u_y,-1,1,1,0.1357326023312
113,j1p0MGALT: step 11 u_z,-1,1,1,0.8854217138037
114,j1p0MGALT: step 12 u_x,-1,1,1,0.1318633446237
115,j1p0MGALT: step 12 u_y,-1,1,1,0.05431484935589
116,j1p0MGALT: step 12 u_z,-1,1,1,-0.8662070758209
117,j1p0MGALT: step 13 u_x,-1,1,1,-0.5846553975541
118,j1p0MGALT: step 13 u_y,-1,1,1,-0.4908821378679
119,j1p0MGALT: step 13 u_z,-1,1,1,-0.4170817293114
120,j1p0MGALT: step 14 u_x,-1,1,1,-0.7965364288167
121,j1p0MGALT: step 14 u_y,-1,1,1,-0.3844173606354
122,j1p0MGALT: step 14 u_z,-1,1,1,0.8417586731719
123,j1p0MGALT: step 15 u_x,-1,1,1,-0.2703281047193
124,j1p0MGALT: step 15 u_y,-1,1,1,-0.1252820459868
125,j1p0MGALT: step 15 u_z,-1,1,1,0.7186986879315
126,j1p0MGALT: step 16 u_x,-1,1,1,-0.1868486527676
127,j1p0MGALT: step 16 u_y,-1,1,1,-0.001938788648413
128,j1p0MGALT: step 16 u_z,-1,1,1,-0.3950458701773
