metric,baseline_value,generated_value,delta
objective_value,-0.46339957971915824,-0.46339957971915824,0.0
worst_violation,5.01421556786674e-06,5.01421556786674e-06,0.0
total_deterministic_deltav,0.6803871500226527,0.6803871505158612,4.93208474061646e-10
total_flight_time_years,1.368925393566051,1.368925393566051,0.0
final_mass_including_propellant_margin,2316.997898595791,2316.997898595791,0.0
