metric,baseline_value,generated_value,delta
objective_value,-0.4535614066911309,-0.4535614066911309,0.0
worst_violation,-2.08981319674119e-06,-2.08868706191134e-06,1.1261348298500528e-09
total_deterministic_deltav,0.6829435644049944,0.6829435649049783,4.999839431363284e-10
total_flight_time_years,1.368925393566051,1.368925393566051,0.0
final_mass_including_propellant_margin,2267.807033455654,2267.807033455654,0.0
