metric,baseline_value,generated_value,delta
objective_value,-0.47601689083028914,-0.47601689083028914,0.0
worst_violation,6.80838096056569e-06,6.80838096056569e-06,0.0
total_deterministic_deltav,0.894079714475893,0.8940797144807436,4.8506754168897714e-12
total_flight_time_years,1.368925393566051,1.368925393566051,0.0
final_mass_including_propellant_margin,2380.0844541514457,2380.0844541514457,0.0
