Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
0,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: event left state epoch,4674326400,4760726400,5022642.890913,4711588926.97
1,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: magnitude of outgoing velocity asymptote,0,3.162277660168,29.78469183259,0.8987030219907
2,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: RA of departure asymptote,-50.26548245744,50.26548245744,6.28318530718,-6.498991604373
3,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: DEC of departure asymptote,-1.570796326795,1.570796326795,6.28318530718,-0.08893788984947
4,j0p0MGALT: phase flight time,15781093.00062,103680000,5022642.890913,30648463.41633
5,j0p0MGALTEphemerisPeggedFlybyIn: event left state mass,1e-13,525.2,525.2,524.4475426285
6,j0p0MGALTEphemerisPeggedFlybyIn: V_infinity_x,-29.78469183259,29.78469183259,29.78469183259,0.850001009916
7,j0p0MGALTEphemerisPeggedFlybyIn: V_infinity_y,-29.78469183259,29.78469183259,29.78469183259,-0.3037275457876
8,j0p0MGALTEphemerisPeggedFlybyIn: V_infinity_z,-29.78469183259,29.78469183259,29.78469183259,-0.1295182358099
9,j0p0MGALTEphemerisPeggedFlybyIn: virtual chemical fuel,0,525.2,525.2,209.4744224899
10,j0p0MGALT: virtual chemical fuel,0,525.2,525.2,0
11,j0p0MGALT: virtual electric propellant,0,525.2,525.2,0.7524573713769
12,j0p0MGALT: step 0 u_x,-1,1,1,-9.563805444701e-06
13,j0p0MGALT: step 0 u_y,-1,1,1,3.766948847073e-06
14,j0p0MGALT: step 0 u_z,-1,1,1,-1.24422253559e-05
15,j0p0MGALT: step 1 u_x,-1,1,1,-1.794732473415e-06
16,j0p0MGALT: step 1 u_y,-1,1,1,-1.670250999286e-06
17,j0p0MGALT: step 1 u_z,-1,1,1,-7.509084049007e-07
18,j0p0MGALT: step 2 u_x,-1,1,1,-2.758399482161e-07
19,j0p0MGALT: step 2 u_y,-1,1,1,-2.362878739337e-06
20,j0p0MGALT: step 2 u_z,-1,1,1,-1.874171828065e-06
21,j0p0MGALT: step 3 u_x,-1,1,1,-1.79085380736e-06
22,j0p0MGALT: step 3 u_y,-1,1,1,-3.852000420079e-06
23,j0p0MGALT: step 3 u_z,-1,1,1,5.022385340947e-07
24,j0p0MGALT: step 4 u_x,-1,1,1,-7.261192557229e-07
25,j0p0MGALT: step 4 u_y,-1,1,1,-1.467934453991e-07
26,j0p0MGALT: step 4 u_z,-1,1,1,-2.02841860486e-06
27,j0p0MGALT: step 5 u_x,-1,1,1,-7.95734962411e-06
28,j0p0MGALT: step 5 u_y,-1,1,1,-6.308529720056e-06
29,j0p0MGALT: step 5 u_z,-1,1,1,-1.535681172338e-06
30,j0p0MGALT: step 6 u_x,-1,1,1,3.361873831764e-06
