metric,baseline_value,generated_value,delta
objective_value,-0.44955838463927816,-0.4495416640527657,1.672058651247532e-05
worst_violation,2.25481571991537e-06,2.03572691529993e-06,-2.1908880461543994e-07
total_deterministic_deltav,0.4617451760631856,0.4614975752705508,-0.0002476007926348056
total_flight_time_years,1.368925393566051,1.3689236718019921,-1.7217640588818028e-06
final_mass_including_propellant_margin,2247.7919231963906,2247.708320263828,-0.08360293256237128
