metric,baseline_value,generated_value,delta
objective_value,-0.341820576988705,-0.341820576988705,0.0
worst_violation,-9.87027732782949e-06,-9.778279469317e-06,9.199785851249029e-08
total_deterministic_deltav,5.370093265380133,5.370093265385057,4.924061158817494e-12
total_flight_time_years,1.3477563860851118,1.3477563860851118,0.0
final_mass_including_propellant_margin,1709.102884943525,1709.102884943525,0.0
