metric,baseline_value,generated_value,delta
objective_value,-0.9305104174193827,-0.9274501404181796,0.003060277001203038
worst_violation,7.48371515957302e-06,0.0029866626301064867,0.0029791789149469137
total_deterministic_deltav,0.0,0.0,0.0
total_flight_time_years,0.9151908387736645,1.1479456289977699,0.2327547902241054
final_mass_including_propellant_margin,488.7040712286598,487.096813747628,-1.6072574810318088
