Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
71,j0p0PSBI_Step5: left state r,20000000,747989353500,149597870.691,184451665.6035
72,j0p0PSBI_Step5: left state RA,-25.13274122872,25.13274122872,1,1.204453370661
73,j0p0PSBI_Step5: left state DEC,-1.570796326795,1.570796326795,1,0.3994998752219
74,j0p0PSBI_Step5: left state v,0,297.8469183259,29.78469183259,27.41259127513
75,j0p0PSBI_Step5: left state vRA,-25.13274122872,25.13274122872,1,2.649322233481
76,j0p0PSBI_Step5: left state vDEC,-25.13274122872,25.13274122872,1,-12.35720663454
77,j0p0PSBI_Step5: left state mass,1e-13,525.2,525.2,514.5418437493
78,j0p0PSBI_Step5: virtual chemical fuel,0,525.2,525.2,0.02210523228337
79,j0p0PSBI_Step5: virtual electric propellant,0,525.2,525.2,10.62739376296
80,j0p0PSBI_Step5: substep0 u_x,-1,1,1,-0.356387296665
81,j0p0PSBI_Step5: substep0 u_y,-1,1,1,-0.2337210476626
82,j0p0PSBI_Step5: substep0 u_z,-1,1,1,-0.03896447330789
83,j0p0PSBI_Step6: left state r,20000000,747989353500,149597870.691,194031549.7973
84,j0p0PSBI_Step6: left state RA,-25.13274122872,25.13274122872,1,1.477894961402
85,j0p0PSBI_Step6: left state DEC,-1.570796326795,1.570796326795,1,0.4225644489157
86,j0p0PSBI_Step6: left state v,0,297.8469183259,29.78469183259,26.18253327947
87,j0p0PSBI_Step6: left state vRA,-25.13274122872,25.13274122872,1,-0.2580347659021
88,j0p0PSBI_Step6: left state vDEC,-25.13274122872,25.13274122872,1,15.59290747347
89,j0p0PSBI_Step6: left state mass,1e-13,525.2,525.2,512.4157453557
90,j0p0PSBI_Step6: virtual chemical fuel,0,525.2,525.2,0.02227690180672
91,j0p0PSBI_Step6: virtual electric propellant,0,525.2,525.2,12.74750502895
92,j0p0PSBI_Step6: substep0 u_x,-1,1,1,-0.3563875078395
93,j0p0PSBI_Step6: substep0 u_y,-1,1,1,-0.2337224494792
94,j0p0PSBI_Step6: substep0 u_z,-1,1,1,-0.03896489026819
95,j0p0PSBI_Step7: left state r,20000000,747989353500,149597870.691,203076667.7682
96,j0p0PSBI_Step7: left state RA,-25.13274122872,25.13274122872,1,1.729489227023
97,j0p0PSBI_Step7: left state DEC,-1.570796326795,1.570796326795,1,0.4194629954376
98,j0p0PSBI_Step7: left state v,0,297.8469183259,29.78469183259,25.11110413814
99,j0p0PSBI_Step7: left state vRA,-25.13274122872,25.13274122872,1,-18.89023228838
100,j0p0PSBI_Step7: left state vDEC,-25.13274122872,25.13274122872,1,-15.72839965616
101,j0p0PSBI_Step7: left state mass,1e-13,525.2,525.2,510.2905883819
102,j0p0PSBI_Step7: virtual chemical fuel,0,525.2,525.2,0.02247607016746
103,j0p0PSBI_Step7: virtual electric propellant,0,525.2,525.2,14.86684391326
