Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
19,j0p0MGALT: step 18 control magnitude,0,1,1.000000048706
20,j0p0MGALT: step 19 control magnitude,0,1,1.000000014468
21,j0p0MGALT: match point x,-1e-13,1e-13,-6.247455041563e-06
22,j0p0MGALT: match point y,-1e-13,1e-13,4.326592568113e-06
23,j0p0MGALT: match point z,-1e-13,1e-13,1.837338166557e-06
24,j0p0MGALT: match point xdot,-1e-13,1e-13,-5.819914929573e-06
25,j0p0MGALT: match point ydot,-1e-13,1e-13,-2.584418890957e-07
26,j0p0MGALT: match point zdot,-1e-13,1e-13,-1.049751715179e-07
27,j0p0MGALT: match point mass,-1e-13,1e-13,1.518350425198e-07
28,j0p0MGALT: match point virtual chemical fuel,-1e-13,1e-13,0
29,j0p0MGALT: match point virtual electric propellant,-1e-13,1e-13,-1.518348424125e-07
30,Mission flight time bounds,0,1,1
