metric,baseline_value,generated_value,delta
objective_value,-0.3843673206557525,-0.3843641257661641,3.1948895884426065e-06
worst_violation,9.51460031621545e-06,4.22964244513697e-06,-5.28495787107848e-06
total_deterministic_deltav,2.948271163568916,2.9493765721222505,0.0011054085533346303
total_flight_time_years,0.8213552361396302,0.8213552440944752,7.954845004931599e-09
final_mass_including_propellant_margin,1921.8366032787626,1921.8206288308204,-0.01597444794219882
