metric,baseline_value,generated_value,delta
objective_value,-0.4778993030531563,-0.1683355897962155,0.3095637132569408
worst_violation,3.936411435355e-08,0.049218842363019745,0.04921880299890539
total_deterministic_deltav,0.0,0.0,0.0
total_flight_time_years,1.005246091050108,0.6368378640440405,-0.36840822700606746
final_mass_including_propellant_margin,2389.4965152657815,841.6779489810774,-1547.818566284704
