Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
0,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: event left state epoch,4674326400,4760726400,5022642.890913,4714720607.404
1,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: magnitude of outgoing velocity asymptote,0,3.162277660168,29.78469183259,0.7173494786503
2,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: RA of departure asymptote,-50.26548245744,50.26548245744,6.28318530718,-12.35177808112
3,j0p0MGALTEphemerisPeggedLaunchDirectInsertion: DEC of departure asymptote,-1.570796326795,1.570796326795,6.28318530718,0.0906945029925
4,j0p0MGALT: phase flight time,15781093.00062,103680000,5022642.890913,21879204.63307
5,j0p0MGALTEphemerisPeggedFlybyIn: event left state mass,1e-13,525.2,525.2,512.035220915
6,j0p0MGALTEphemerisPeggedFlybyIn: V_infinity_x,-29.78469183259,29.78469183259,29.78469183259,0.6534614571836
7,j0p0MGALTEphemerisPeggedFlybyIn: V_infinity_y,-29.78469183259,29.78469183259,29.78469183259,-1.220284943538
8,j0p0MGALTEphemerisPeggedFlybyIn: V_infinity_z,-29.78469183259,29.78469183259,29.78469183259,-0.5294428359335
9,j0p0MGALTEphemerisPeggedFlybyIn: virtual chemical fuel,0,525.2,525.2,204.5167027728
10,j0p0MGALT: virtual chemical fuel,0,525.2,525.2,0
11,j0p0MGALT: virtual electric propellant,0,525.2,525.2,13.16477908506
12,j0p0MGALT: step 0 u_x,-1,1,1,-1.392819193e-11
13,j0p0MGALT: step 0 u_y,-1,1,1,-4.15356638e-12
14,j0p0MGALT: step 0 u_z,-1,1,1,-8.26616553e-12
15,j0p0MGALT: step 1 u_x,-1,1,1,-6.4525052e-12
16,j0p0MGALT: step 1 u_y,-1,1,1,-8.3899554e-13
17,j0p0MGALT: step 1 u_z,-1,1,1,-1.54465329e-12
18,j0p0MGALT: step 2 u_x,-1,1,1,-1.0393908e-12
19,j0p0MGALT: step 2 u_y,-1,1,1,-4.7029047e-13
20,j0p0MGALT: step 2 u_z,-1,1,1,2.4957814e-13
21,j0p0MGALT: step 3 u_x,-1,1,1,-3.99880129e-12
22,j0p0MGALT: step 3 u_y,-1,1,1,-4.07518463e-12
23,j0p0MGALT: step 3 u_z,-1,1,1,-7.8070883e-13
24,j0p0MGALT: step 4 u_x,-1,1,1,4.7806203e-13
25,j0p0MGALT: step 4 u_y,-1,1,1,-4.8017146e-13
26,j0p0MGALT: step 4 u_z,-1,1,1,1.438627e-12
27,j0p0MGALT: step 5 u_x,-1,1,1,-2.717826e-13
28,j0p0MGALT: step 5 u_y,-1,1,1,2.8563818e-12
29,j0p0MGALT: step 5 u_z,-1,1,1,1.08091314e-12
30,j0p0MGALT: step 6 u_x,-1,1,1,-1.22379884e-12
31,j0p0MGALT: step 6 u_y,-1,1,1,-9.0760732e-13
32,j0p0MGALT: step 6 u_z,-1,1,1,-8.7896357e-13
33,j0p0MGALT: step 7 u_x,-1,1,1,-1.07969189e-12
34,j0p0MGALT: step 7 u_y,-1,1,1,-1.26454403e-12
35,j0p0MGALT: step 7 u_z,-1,1,1,-4.6829207e-13
36,j0p0MGALT: step 8 u_x,-1,1,1,-7.8625995e-13
37,j0p0MGALT: step 8 u_y,-1,1,1,-1.16673338e-12
38,j0p0MGALT: step 8 u_z,-1,1,1,-5.9752203e-13
39,j0p0MGALT: step 9 u_x,-1,1,1,-8.27471425e-12
40,j0p0MGALT: step 9 u_y,-1,1,1,-1.914113312e-11
41,j0p0MGALT: step 9 u_z,-1,1,1,-5.52125012e-12
42,j0p0MGALT: step 10 u_x,-1,1,1,2.70583556e-12
43,j0p0MGALT: step 10 u_y,-1,1,1,-4.8894222e-12
44,j0p0MGALT: step 10 u_z,-1,1,1,-2.33424391e-12
45,j0p0MGALT: step 11 u_x,-1,1,1,-2.02682315e-12
46,j0p0MGALT: step 11 u_y,-1,1,1,-2.422972933e-11
47,j0p0MGALT: step 11 u_z,-1,1,1,-1.406630368e-11
48,j0p0MGALT: step 12 u_x,-1,1,1,0.04923801273693
49,j0p0MGALT: step 12 u_y,-1,1,1,-0.5297487908368
50,j0p0MGALT: step 12 u_z,-1,1,1,-0.2294044474617
51,j0p0MGALT: step 13 u_x,-1,1,1,0.242155967474
52,j0p0MGALT: step 13 u_y,-1,1,1,-0.8902615492014
53,j0p0MGALT: step 13 u_z,-1,1,1,-0.385739369822
54,j0p0MGALT: step 14 u_x,-1,1,1,0.3936597334963
55,j0p0MGALT: step 14 u_y,-1,1,1,-0.8434048199023
56,j0p0MGALT: step 14 u_z,-1,1,1,-0.3656505490074
57,j0p0MGALT: step 15 u_x,-1,1,1,0.5350405541198
58,j0p0MGALT: step 15 u_y,-1,1,1,-0.775034232992
59,j0p0MGALT: step 15 u_z,-1,1,1,-0.3362343574618
60,j0p0MGALT: step 16 u_x,-1,1,1,0.1499159603335
61,j0p0MGALT: step 16 u_y,-1,1,1,-0.1555146171679
62,j0p0MGALT: step 16 u_z,-1,1,1,-0.06752493397814
63,j0p0MGALT: step 17 u_x,-1,1,1,1.921107717e-11
64,j0p0MGALT: step 17 u_y,-1,1,1,-6.11966033e-12
65,j0p0MGALT: step 17 u_z,-1,1,1,6.18305407e-12
66,j0p0MGALT: step 18 u_x,-1,1,1,2.375433183e-11
67,j0p0MGALT: step 18 u_y,-1,1,1,-1.120081805e-11
68,j0p0MGALT: step 18 u_z,-1,1,1,-4.3134385e-12
69,j0p0MGALT: step 19 u_x,-1,1,1,3.24895666e-12
70,j0p0MGALT: step 19 u_y,-1,1,1,-1.17050813e-12
71,j0p0MGALT: step 19 u_z,-1,1,1,-5.4234395e-13
72,j0p1MGALTEphemerisPeggedUnpoweredFlyby: V_infinity_x,-29.78469183259,29.78469183259,29.78469183259,0.1152191394199
73,j0p1MGALTEphemerisPeggedUnpoweredFlyby: V_infinity_y,-29.78469183259,29.78469183259,29.78469183259,1.355937835564
74,j0p1MGALTEphemerisPeggedUnpoweredFlyby: V_infinity_z,-29.78469183259,29.78469183259,29.78469183259,0.5870043202391
75,j0p1MGALT: phase flight time,15781093.00062,103680000,5022642.890913,25831662.1398
76,j0p1MGALTEphemerisPeggedFlybyIn: event left state mass,1e-13,525.2,525.2,294.4424313291
77,j0p1MGALTEphemerisPeggedFlybyIn: V_infinity_x,-29.78469183259,29.78469183259,29.78469183259,2.334838168115
78,j0p1MGALTEphemerisPeggedFlybyIn: V_infinity_y,-29.78469183259,29.78469183259,29.78469183259,2.019763386621
79,j0p1MGALTEphemerisPeggedFlybyIn: V_infinity_z,-29.78469183259,29.78469183259,29.78469183259,0.8749059870568
80,j0p1MGALTEphemerisPeggedFlybyIn: virtual chemical fuel,0,525.2,525.2,117.6059629341
81,j0p1MGALT: virtual chemical fuel,0,525.2,525.2,5.253633084e-11
82,j0p1MGALT: virtual electric propellant,0,525.2,525.2,13.07608681314
83,j0p1MGALT: step 0 u_x,-1,1,1,-9.0294439e-13
84,j0p1MGALT: step 0 u_y,-1,1,1,2.36344277e-12
85,j0p1MGALT: step 0 u_z,-1,1,1,1.01962883e-12
86,j0p1MGALT: step 1 u_x,-1,1,1,-1.21991306e-12
87,j0p1MGALT: step 1 u_y,-1,1,1,3.98903133e-12
88,j0p1MGALT: step 1 u_z,-1,1,1,1.61093361e-12
89,j0p1MGALT: step 2 u_x,-1,1,1,-1.92579286e-12
90,j0p1MGALT: step 2 u_y,-1,1,1,3.34376971e-12
91,j0p1MGALT: step 2 u_z,-1,1,1,3.61288777e-12
92,j0p1MGALT: step 3 u_x,-1,1,1,2.48912e-13
93,j0p1MGALT: step 3 u_y,-1,1,1,3.0804248e-12
94,j0p1MGALT: step 3 u_z,-1,1,1,6.8700601e-13
95,j0p1MGALT: step 4 u_x,-1,1,1,2.0228264e-13
96,j0p1MGALT: step 4 u_y,-1,1,1,1.5676349e-13
97,j0p1MGALT: step 4 u_z,-1,1,1,2.4602542e-13
98,j0p1MGALT: step 5 u_x,-1,1,1,5.1203486e-13
99,j0p1MGALT: step 5 u_y,-1,1,1,1.24722455e-12
100,j0p1MGALT: step 5 u_z,-1,1,1,7.3696604e-13
101,j0p1MGALT: step 6 u_x,-1,1,1,-2.0028423e-13
102,j0p1MGALT: step 6 u_y,-1,1,1,8.0424556e-13
103,j0p1MGALT: step 6 u_z,-1,1,1,3.68594e-14
104,j0p1MGALT: step 7 u_x,-1,1,1,2.2981617e-13
105,j0p1MGALT: step 7 u_y,-1,1,1,6.3149486e-13
106,j0p1MGALT: step 7 u_z,-1,1,1,4.6740389e-13
107,j0p1MGALT: step 8 u_x,-1,1,1,1.4344081e-13
108,j0p1MGALT: step 8 u_y,-1,1,1,2.55040433e-12
109,j0p1MGALT: step 8 u_z,-1,1,1,1.19060317e-12
110,j0p1MGALT: step 9 u_x,-1,1,1,5.9752203e-13
111,j0p1MGALT: step 9 u_y,-1,1,1,1.03872466e-12
112,j0p1MGALT: step 9 u_z,-1,1,1,3.0908609e-13
113,j0p1MGALT: step 10 u_x,-1,1,1,3.47832874e-12
114,j0p1MGALT: step 10 u_y,-1,1,1,1.5700774e-12
115,j0p1MGALT: step 10 u_z,-1,1,1,1.1708412e-12
116,j0p1MGALT: step 11 u_x,-1,1,1,1.31383793e-12
117,j0p1MGALT: step 11 u_y,-1,1,1,7.7626794e-13
118,j0p1MGALT: step 11 u_z,-1,1,1,-1.09690035e-12
119,j0p1MGALT: step 12 u_x,-1,1,1,6.13908924e-12
120,j0p1MGALT: step 12 u_y,-1,1,1,4.27702318e-12
121,j0p1MGALT: step 12 u_z,-1,1,1,1.81432647e-12
122,j0p1MGALT: step 13 u_x,-1,1,1,3.786526648e-11
123,j0p1MGALT: step 13 u_y,-1,1,1,2.065658755e-11
124,j0p1MGALT: step 13 u_z,-1,1,1,1.066746691e-11
125,j0p1MGALT: step 14 u_x,-1,1,1,0.5984711392295
126,j0p1MGALT: step 14 u_y,-1,1,1,0.3938309146099
127,j0p1MGALT: step 14 u_z,-1,1,1,0.1703909327887
128,j0p1MGALT: step 15 u_x,-1,1,1,0.7432823699349
129,j0p1MGALT: step 15 u_y,-1,1,1,0.6139489326415
130,j0p1MGALT: step 15 u_z,-1,1,1,0.2657028916903
131,j0p1MGALT: step 16 u_x,-1,1,1,0.6665221804363
132,j0p1MGALT: step 16 u_y,-1,1,1,0.6841380741699
133,j0p1MGALT: step 16 u_z,-1,1,1,0.2961473931301
134,j0p1MGALT: step 17 u_x,-1,1,1,0.2811591750926
135,j0p1MGALT: step 17 u_y,-1,1,1,0.3401912813719
136,j0p1MGALT: step 17 u_z,-1,1,1,0.147285219907
137,j0p1MGALT: step 18 u_x,-1,1,1,4.20019575e-12
138,j0p1MGALT: step 18 u_y,-1,1,1,5.10924636e-12
139,j0p1MGALT: step 18 u_z,-1,1,1,2.86060065e-12
140,j0p1MGALT: step 19 u_x,-1,1,1,2.04525286e-12
141,j0p1MGALT: step 19 u_y,-1,1,1,1.19726451e-12
142,j0p1MGALT: step 19 u_z,-1,1,1,-1.08035803e-12
143,j0p2MGALTEphemerisPeggedUnpoweredFlyby: V_infinity_x,-29.78469183259,29.78469183259,29.78469183259,-0.6577148544836
