metric,baseline_value,generated_value,delta
objective_value,-0.19397819649953738,-0.19397819649953738,0.0
worst_violation,9.6435297e-13,8.0178290979e-10,8.0081855682e-10
total_deterministic_deltav,3.244031179925288,3.2440311799256643,3.7614356074300304e-13
total_flight_time_years,3.285420944558865,3.285420944558865,0.0
final_mass_including_propellant_margin,101.87734880155705,101.87734880155705,0.0
