metric,baseline_value,generated_value,delta
objective_value,-0.6300729298926792,-0.6300729298926792,0.0
worst_violation,6.60424037077978e-06,6.60464729082777e-06,4.06920047990067e-10
total_deterministic_deltav,0.607050480344734,0.6070504805017237,1.569897545294907e-10
total_flight_time_years,1.0093859364419018,1.0093859364419018,0.0
final_mass_including_propellant_margin,3150.364649463396,3150.364649463396,0.0
